,character,quote,scene,location,view,episode,date,series,file
32,RIKER,"       Something wrong, Wesley?",7    INT. TEN FORWARD,TEN FORWARD,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
33,WESLEY,"   No, sir.",7    INT. TEN FORWARD,TEN FORWARD,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
34,RIKER,       Commander Kurn perhaps?,7    INT. TEN FORWARD,TEN FORWARD,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
35,WESLEY,"   He... just doesn't seem to like   me, sir. I can't do anything   right for him. Every time I   respond to one of his orders...   he jumps down my throat. I'm not   sure what I'm doing wrong.",7    INT. TEN FORWARD,TEN FORWARD,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
36,RIKER,   He's just...,7    INT. TEN FORWARD,TEN FORWARD,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
37,RIKER,"   Problem, Geordi?",7    INT. TEN FORWARD,TEN FORWARD,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
38,GEORDI,"   Well, sir... it's our new first   officer.",7    INT. TEN FORWARD,TEN FORWARD,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
39,RIKER,       I take it he found something wrong   in Engineering?,7    INT. TEN FORWARD,TEN FORWARD,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
40,GEORDI,"       Just the entire section. He made   a surprise inspection in the   middle of a maintenance cycle!   I tried to explain to him, but...",7    INT. TEN FORWARD,TEN FORWARD,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
41,RIKER,   He wouldn't listen.,7    INT. TEN FORWARD,TEN FORWARD,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
42,GEORDI,   We're all going to be doing double   shifts to get things ready for   the next inspection.,7    INT. TEN FORWARD,TEN FORWARD,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
43,RIKER,       His style of command is just   different. Klingons believe in   a strict formality of command and   obedience.,7    INT. TEN FORWARD,TEN FORWARD,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
44,GEORDI,"   But this isn't a Klingon ship.   He's got to loosen up a little,   Commander.",7    INT. TEN FORWARD,TEN FORWARD,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
45,WESLEY,   It's not just us. He's leaning   pretty hard on everybody except...    ,7    INT. TEN FORWARD,TEN FORWARD,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
46,GEORDI,   Except the one guy who wouldn't   mind it...,7    INT. TEN FORWARD,TEN FORWARD,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
47,WORF,"   Sensors picking up asteroidal   debris ahead, Commander.",8    INT. MAIN BRIDGE - ANGLE ON WORF,MAIN BRIDGE,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
48,KURN,"   Can you identify the coordinates,   Mister Worf?",8    INT. MAIN BRIDGE - ANGLE ON WORF,MAIN BRIDGE,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
49,WORF,"   Bearing zero-zero-one, mark   point-oh-three, range three   hundred thousand kilometers.",8    INT. MAIN BRIDGE - ANGLE ON WORF,MAIN BRIDGE,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
50,KURN,"   Excellent. Please scan the   asteroid field for me, Lieutenant,   and report.",8    INT. MAIN BRIDGE - ANGLE ON WORF,MAIN BRIDGE,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
51,WORF,"   Approximately two thousand small   objects, none in our direct flight   path, sir.",8    INT. MAIN BRIDGE - ANGLE ON WORF,MAIN BRIDGE,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
52,KURN,"   So, no course correction is   necessary, is that what you're   saying?",8    INT. MAIN BRIDGE - ANGLE ON WORF,MAIN BRIDGE,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
53,WORF,"       It should not be needed,   Commander.",8    INT. MAIN BRIDGE - ANGLE ON WORF,MAIN BRIDGE,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
54,KURN,"   Very good, Lieutenant. You   handled that well.",8    INT. MAIN BRIDGE - ANGLE ON WORF,MAIN BRIDGE,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
55,KURN,   Yes?,8    INT. MAIN BRIDGE - ANGLE ON WORF,MAIN BRIDGE,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
56,RIKER,       Commander.,8A   INT. TURBOLIFT,TURBOLIFT,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
57,RIKER,   Captain's mess... ?,8A   INT. TURBOLIFT,TURBOLIFT,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
58,KURN,   Yes.,8A   INT. TURBOLIFT,TURBOLIFT,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
59,RIKER,       Resume.,8A   INT. TURBOLIFT,TURBOLIFT,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
60,RIKER,   Your knowledge of our systems and   procedures is very impressive...       ...Sir.,8A   INT. TURBOLIFT,TURBOLIFT,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
61,RIKER,"   I would like to make one   suggestion, sir.",8A   INT. TURBOLIFT,TURBOLIFT,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
62,KURN,   A suggestion...,8A   INT. TURBOLIFT,TURBOLIFT,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
63,RIKER,"   When I served aboard the Pagh,   the hardest part for me was in   recognizing and adapting to the   demands of the crew. They needed   an iron hand. They wanted it.     ",8A   INT. TURBOLIFT,TURBOLIFT,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
64,RIKER ,   I can imagine how difficult it   must be for you to work with a   crew that is so different. I'd   be happy to guide you in this   regard if it would be helpful.,8A   INT. TURBOLIFT,TURBOLIFT,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
65,KURN,       No. It wouldn't.,8A   INT. TURBOLIFT,TURBOLIFT,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
66,RIKER,"       This is not a Klingon ship, sir.",8A   INT. TURBOLIFT,TURBOLIFT,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
67,KURN,"   No, Commander, it is not. If it   were a Klingon ship, I would have   killed you for offering your...   ""suggestion"".",8A   INT. TURBOLIFT,TURBOLIFT,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
68,KURN,       How long has the bird been dead?   It appears to have been lying in   the sun for some time.,8B   INT. CAPTAIN'S DINING ROOM - CLOSE ON A ROASTED,CAPTAIN'S DINING ROOM,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
69,GEORDI,"       It's not really dead, it's   replicated. But you do understand   we... cook many of our foods...",8B   INT. CAPTAIN'S DINING ROOM - CLOSE ON A ROASTED,CAPTAIN'S DINING ROOM,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
70,KURN,   Ah yes... I was told to prepare   for that... I will try some of   your burned replicated bird meat.,8B   INT. CAPTAIN'S DINING ROOM - CLOSE ON A ROASTED,CAPTAIN'S DINING ROOM,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
71,PICARD,"   I have attempted to select a menu   that will allow you to sample a   variety of dishes, Commander.",8B   INT. CAPTAIN'S DINING ROOM - CLOSE ON A ROASTED,CAPTAIN'S DINING ROOM,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
72,BEVERLY,   Try some caviar...,8B   INT. CAPTAIN'S DINING ROOM - CLOSE ON A ROASTED,CAPTAIN'S DINING ROOM,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
73,KURN,   The odor is not palatable. What   is it?,8B   INT. CAPTAIN'S DINING ROOM - CLOSE ON A ROASTED,CAPTAIN'S DINING ROOM,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
74,DATA,   The unhatched eggs of a large   scaleless fish.,8B   INT. CAPTAIN'S DINING ROOM - CLOSE ON A ROASTED,CAPTAIN'S DINING ROOM,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
75,PICARD,"   It is from the Caspian Sea on   Earth, Commander. A delicacy and   a personal favorite of mine. Our   replicators have never done it   justice. I managed to store a   few cases aboard for special   occasions...",8B   INT. CAPTAIN'S DINING ROOM - CLOSE ON A ROASTED,CAPTAIN'S DINING ROOM,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
76,KURN,"       I am honored, Captain.",8B   INT. CAPTAIN'S DINING ROOM - CLOSE ON A ROASTED,CAPTAIN'S DINING ROOM,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
77,TROI,"   Are you adjusting to your new   environment, Commander?",8B   INT. CAPTAIN'S DINING ROOM - CLOSE ON A ROASTED,CAPTAIN'S DINING ROOM,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
78,KURN,   I find the constraints quite   difficult to conform to... I'm   sure any Klingon warrior would...,8B   INT. CAPTAIN'S DINING ROOM - CLOSE ON A ROASTED,CAPTAIN'S DINING ROOM,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
79,KURN,"   ... just a short time ago, I had   to stop myself from killing   Commander Riker.",8B   INT. CAPTAIN'S DINING ROOM - CLOSE ON A ROASTED,CAPTAIN'S DINING ROOM,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
80,KURN,"   I believe he was trying to   communicate the crew's discomfort   with my style of command...   under different circumstances,   I would take that as a challenge   to my authority.",8B   INT. CAPTAIN'S DINING ROOM - CLOSE ON A ROASTED,CAPTAIN'S DINING ROOM,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
81,PICARD,"   One of the goals of the exchange   program is for all of us to learn   tolerance, Commander. As for my   crew, it may be healthy to shake up   the status quo occasionally. Feel   free to disagree, Mister Riker...",8B   INT. CAPTAIN'S DINING ROOM - CLOSE ON A ROASTED,CAPTAIN'S DINING ROOM,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
82,RIKER,"   Well, I'd say the commander   certainly has the crew on their   toes...",8B   INT. CAPTAIN'S DINING ROOM - CLOSE ON A ROASTED,CAPTAIN'S DINING ROOM,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
83,GEORDI,"   ... And then some.    (quickly realizing his     error, to Kurn)   No offense meant, sir...",8B   INT. CAPTAIN'S DINING ROOM - CLOSE ON A ROASTED,CAPTAIN'S DINING ROOM,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
84,KURN,"   None taken. I never kill anyone   at the supper table, Mister La   Forge.",8B   INT. CAPTAIN'S DINING ROOM - CLOSE ON A ROASTED,CAPTAIN'S DINING ROOM,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
85,BEVERLY,"   Don't you like it, Commander?",8B   INT. CAPTAIN'S DINING ROOM - CLOSE ON A ROASTED,CAPTAIN'S DINING ROOM,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
86,KURN,"       Our food has much more... taste   to it. While I'm sure this is...   well prepared, it is far too bland   for the stomach of a Klingon...",8B   INT. CAPTAIN'S DINING ROOM - CLOSE ON A ROASTED,CAPTAIN'S DINING ROOM,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
87,GEORDI,   It seems to agree with Worf.,8B   INT. CAPTAIN'S DINING ROOM - CLOSE ON A ROASTED,CAPTAIN'S DINING ROOM,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
88,KURN,   Yes.,8B   INT. CAPTAIN'S DINING ROOM - CLOSE ON A ROASTED,CAPTAIN'S DINING ROOM,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
89,KURN,   Enter.,11   INT. KURN'S QUARTERS,KURN'S QUARTERS,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
90,KURN,   'el ,11   INT. KURN'S QUARTERS,KURN'S QUARTERS,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
91,WORF,"   Permission to speak freely, sir?",11   INT. KURN'S QUARTERS,KURN'S QUARTERS,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
92,KURN,   For what purpose?,11   INT. KURN'S QUARTERS,KURN'S QUARTERS,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
93,WORF,   I have questions I wish to pose.,11   INT. KURN'S QUARTERS,KURN'S QUARTERS,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
94,KURN,   Are your quarters so...   comfortable?,11   INT. KURN'S QUARTERS,KURN'S QUARTERS,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
95,WORF,   They serve me.,11   INT. KURN'S QUARTERS,KURN'S QUARTERS,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
96,KURN,"   This entire ship seems built   for... comfort, relaxation, being   at ease. It is not the ship for   a warrior... not the ship for a   Klingon.",11   INT. KURN'S QUARTERS,KURN'S QUARTERS,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
97,KURN,   You cannot ask these questions   within the boundaries of protocol?,11   INT. KURN'S QUARTERS,KURN'S QUARTERS,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
98,WORF,"   They are... of a personal nature,   sir.",11   INT. KURN'S QUARTERS,KURN'S QUARTERS,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
99,KURN,   Permission granted. Pose your   questions.,11   INT. KURN'S QUARTERS,KURN'S QUARTERS,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
100,WORF,   I wish to know if I have given   you offense.,11   INT. KURN'S QUARTERS,KURN'S QUARTERS,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
101,KURN,"   I am not a human... if you had   given offense, you would not need   to ask.",11   INT. KURN'S QUARTERS,KURN'S QUARTERS,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
102,WORF,   Perhaps I have not performed my   duties to your satisfaction?,11   INT. KURN'S QUARTERS,KURN'S QUARTERS,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
103,KURN,   I find you to be a capable   Starfleet officer. A credit to   your ship.,11   INT. KURN'S QUARTERS,KURN'S QUARTERS,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
104,WORF,   Yet you dishonor me at every   opportunity.,11   INT. KURN'S QUARTERS,KURN'S QUARTERS,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
105,KURN,   Have I? I was not aware that   being polite to a Starfleet   officer would bring dishonor on   him.,11   INT. KURN'S QUARTERS,KURN'S QUARTERS,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
106,WORF,       I am a Klingon.,11   INT. KURN'S QUARTERS,KURN'S QUARTERS,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
107,KURN,   Really?       Perhaps your blood has thinned   in this environment. I simply   don't want to... hurt you.,11   INT. KURN'S QUARTERS,KURN'S QUARTERS,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
108,KURN,   mev yap! ,11   INT. KURN'S QUARTERS,KURN'S QUARTERS,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
109,KURN,   So... your blood is not so thin   after all.,11   INT. KURN'S QUARTERS,KURN'S QUARTERS,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
110,WORF,"   I am Klingon... if you doubt it,   a demonstration can be arranged.",11   INT. KURN'S QUARTERS,KURN'S QUARTERS,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
111,KURN,   That is the response of a Klingon.   The response I would expect...   from my... older brother.,11   INT. KURN'S QUARTERS,KURN'S QUARTERS,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
112,KURN,"   I was barely a year old when you   went to the Khitomer Outpost.   The outpost was new... unfinished.   You... our mother and father were   not going to stay long. It was   decided that I did not need to   go. I was left with our father's   friend, Lorgh, until you returned.       You never did.",13   INT. KURN'S QUARTERS,KURN'S QUARTERS,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
113,WORF,   The Starfleet officer that rescued   me was told by the Klingon High   Command that I had no living   relatives.,13   INT. KURN'S QUARTERS,KURN'S QUARTERS,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
114,KURN,   They assumed I was killed with   the family at Khitomer.,13   INT. KURN'S QUARTERS,KURN'S QUARTERS,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
115,KURN,   Lorgh had no sons. He took me   into his family. It was not until   I had reached the Age of Ascension   that I was told the truth.,13   INT. KURN'S QUARTERS,KURN'S QUARTERS,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
116,WORF,   So you asked to serve aboard the   Enterprise... to watch me.,13   INT. KURN'S QUARTERS,KURN'S QUARTERS,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
117,KURN,   It was an excellent opportunity   to find out what kind of Klingon   you were... or if you were   Klingon at all.,13   INT. KURN'S QUARTERS,KURN'S QUARTERS,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
118,WORF,"   Your deception offends me,   brother.",13   INT. KURN'S QUARTERS,KURN'S QUARTERS,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
119,KURN,       It should. But it was required.,13   INT. KURN'S QUARTERS,KURN'S QUARTERS,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
120,WORF,   To satisfy your curiosity.,13   INT. KURN'S QUARTERS,KURN'S QUARTERS,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
121,KURN,   No. Much more. You are the   eldest son. The challenge is   yours to make.,13   INT. KURN'S QUARTERS,KURN'S QUARTERS,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
122,WORF,   Challenge... ?,13   INT. KURN'S QUARTERS,KURN'S QUARTERS,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
123,KURN,   The Klingon High Council has   judged our father a traitor to   the empire.,13   INT. KURN'S QUARTERS,KURN'S QUARTERS,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
124,PICARD,"   What are the allegations, Worf?",14   INT. READY ROOM,READY ROOM,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
125,WORF,   My father is accused of aiding   and abetting the Romulan attack   on the Khitomer outpost.,14   INT. READY ROOM,READY ROOM,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
126,PICARD,   The attack in which he himself   was killed... ?,14   INT. READY ROOM,READY ROOM,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
127,WORF,   It is a lie.,14   INT. READY ROOM,READY ROOM,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
128,PICARD,   But why now... after twenty years?,14   INT. READY ROOM,READY ROOM,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
129,WORF,"   I do not know, Captain. I will   hear the evidence when I arrive.   The charge has been made by Duras,   the son of my father's greatest   rival.       Our family name will be disgraced   for seven generations. It is my   responsibility to clear his name   or answer for his crimes.",14   INT. READY ROOM,READY ROOM,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
130,PICARD,   Answer for them?,14   INT. READY ROOM,READY ROOM,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
131,WORF,"   The family of a Klingon warrior   is responsible for his actions   and he is responsible for theirs.   If I fail in my challenge, I will   be executed.       Will you grant my leave, Captain?",14   INT. READY ROOM,READY ROOM,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
132,PICARD,   No.,14   INT. READY ROOM,READY ROOM,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
133,PICARD,"   If I understand correctly, a   Starfleet officer, a respected   member of my crew could stand   accused of a capital crime. Your   actions in this matter reflect   on this ship and the Federation.       Therefore, it seems only   appropriate for your captain to   be at your side as you make your   challenge, Lieutenant. I'm sure   you would do no less for me.",14   INT. READY ROOM,READY ROOM,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
134,PICARD,   Commander Kurn...,15   INT. MAIN BRIDGE,MAIN BRIDGE,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
135,KURN,   Sir.,15   INT. MAIN BRIDGE,MAIN BRIDGE,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
136,PICARD,   We are changing course. Set   coordinates for the First City   of the Klingon Imperial Empire.,15   INT. MAIN BRIDGE,MAIN BRIDGE,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
137,KURN,   Mister Crusher...,15   INT. MAIN BRIDGE,MAIN BRIDGE,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
138,WES,       Sir!,15   INT. MAIN BRIDGE,MAIN BRIDGE,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
139,KURN,   Lay in a course for the Klingon   System. Bearing one-four-five   by two-four-oh...,15   INT. MAIN BRIDGE,MAIN BRIDGE,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
140,WES,       Ready sir!,15   INT. MAIN BRIDGE,MAIN BRIDGE,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
141,KURN,   Execute.,15   INT. MAIN BRIDGE,MAIN BRIDGE,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
142,KURN,   We arrive within the hour.,17   INT. TEN-FORWARD (OPTICAL),TEN-FORWARD,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
143,WORF,   Yes.,17   INT. TEN-FORWARD (OPTICAL),TEN-FORWARD,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
144,KURN,   The Council will receive you at   high sun in the Great Hall of--,17   INT. TEN-FORWARD (OPTICAL),TEN-FORWARD,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
145,WORF,   I know the procedures of the   challenge.,17   INT. TEN-FORWARD (OPTICAL),TEN-FORWARD,INT.,Sins of the Father,1990-01-05,The Next Generation,165.txt
